number,name,link,image,position,club,birthplace,height,mv,age
22,Alperen Pak,336093,https://img.a.transfermarkt.technology/portrait/big/336093-1537032584.jpg,Centre-Forward,Tarsus Idman Yurdu,Samsun,188,125000,26
,Erkut Özkan,336117,https://img.a.transfermarkt.technology/portrait/big/336117-1515797538.jpg,Goalkeeper,Manisa Sanayi Yildiz Spor,Samsun,183,,26
77,Gökhan Gönül,33793,https://img.a.transfermarkt.technology/portrait/big/33793-1663954627.png,Right-Back,Caykur Rizespor,Samsun,175,125000,37
55,Ercan Coskun,338198,https://img.a.transfermarkt.technology/portrait/big/338198-1663954501.png,Left-Back,Caykur Rizespor,Samsun,179,350000,27
,Sergen Celik,339068,https://img.a.transfermarkt.technology/portrait/big/339068-1661275649.png,Defensive Midfield,Yozgat Belediyesi Bozok Spor,Samsun,,,29
,Ceyhun Caglar,339410,https://img.a.transfermarkt.technology/portrait/big/339410-1470296597.jpg,Centre-Forward,Babaeskispor,Samsun,,,32
,Emin Soguk,339411,https://img.a.transfermarkt.technology/portrait/big/339411-1608912180.jpg,Central Midfield,Adana 1954 FK,Samsun,,,25
,Okan Tirgil,340668,https://img.a.transfermarkt.technology/portrait/big/340668-1581598395.jpg,Right Winger,Sanliurfa Büyüksehir Belediyespor,Samsun,,,28
,Bekir Celik,340750,https://img.a.transfermarkt.technology/portrait/big/340750-1463181751.jpg,Centre-Back,,Samsun,,,38
,Ali Güzeldal,35508,https://img.a.transfermarkt.technology/portrait/big/35508-1554045845.jpeg,Left Winger,,Samsun,176,,36
23,Enes Ilkin,361267,https://img.a.transfermarkt.technology/portrait/big/361267-1641044860.jpg,Right Winger,Kirklarelispor,Samsun,172,125000,22
80,Fatih Ergen,375684,https://img.a.transfermarkt.technology/portrait/big/375684-1660342951.jpg,Defensive Midfield,Karsiyaka,Samsun,,,28
,Samet Rakipoglu,382642,https://img.a.transfermarkt.technology/portrait/big/382642-1461495435.jpg,Centre-Back,Arslanbey Genclerbirligi Spor,Samsun,,,26
9,Muhammed Öztürk,388203,https://img.a.transfermarkt.technology/portrait/big/388203-1600722425.jpg,Centre-Forward,Karaköprü Belediye Spor,Samsun,,,24
,Serkan Cetin,388265,https://img.a.transfermarkt.technology/portrait/big/388265-1464463393.png,Right-Back,Bafra 1988 Futbol Kulübü,Samsun,,,25
,Alperen Ovali,388348,https://img.a.transfermarkt.technology/portrait/big/388348-1464463804.png,Right Winger,Sürmenespor,Samsun,,,25
,Can Göksüzoglu,388372,https://img.a.transfermarkt.technology/portrait/big/388372-1577441929.jpg,midfield,Atakum Belediyespor,Samsun,,,32
1,Orhan Erdogan,388385,https://img.a.transfermarkt.technology/portrait/big/388385-1535997687.jpg,Goalkeeper,Yeni Mersin Idmanyurdu,Samsun,184,,24
,Nurettin Ecevit,389331,https://img.a.transfermarkt.technology/portrait/big/389331-1664063652.png,Defensive Midfield,,Samsun,,,29
,Celal Berber,389336,https://img.a.transfermarkt.technology/portrait/big/389336-1467656443.jpg,midfield,1930 Bafra Spor,Samsun,,,40
,Ertugrul Er,391904,https://img.a.transfermarkt.technology/portrait/big/391904-1601320208.jpg,Central Midfield,Antakya Belediyespor FK,Samsun,,,24
5,Serkan Odabasoglu,393377,https://img.a.transfermarkt.technology/portrait/big/393377-1664104177.png,Central Midfield,Sakaryaspor,Samsun,182,150000,27
,Fatih Deniz,395438,https://img.a.transfermarkt.technology/portrait/big/395438-1503862344.jpg,Left Winger,Kozlu Belediyespor,Samsun,,,34
,Mert Nuri Keskin,395866,https://img.a.transfermarkt.technology/portrait/big/395866-1464463822.png,Centre-Forward,Atakum Belediyespor,Samsun,,,24
,Yunus Emre Can,397976,https://img.a.transfermarkt.technology/portrait/big/397976-1638727789.png,Right-Back,Ulubey Belediyespor,Samsun,,,27
,Eray Özer,398718,https://img.a.transfermarkt.technology/portrait/big/398718-1658590632.jpg,Right Winger,Bartinspor,Samsun,,,25
7,Semih Kayan,402517,https://img.a.transfermarkt.technology/portrait/big/402517-1645287769.png,Centre-Forward,Ankara Demirspor,Samsun,186,50000,22
55,Furgan Polat,410363,https://img.a.transfermarkt.technology/portrait/big/410363-1600108349.png,Central Midfield,Adiyaman FK,Samsun,170,125000,25
,Berke Alazkan,416960,https://img.a.transfermarkt.technology/portrait/big/416960-1468839786.jpg,midfield,Samsun Büyüksehir Belediye Spor,Samsun,,,25
,Emre Azim,418721,https://img.a.transfermarkt.technology/portrait/big/418721-1498927136.jpg,Right Winger,Altinova Belediyespor,Samsun,,,24
55,Emir Koldere,424946,https://img.a.transfermarkt.technology/portrait/big/424946-1600525366.jpg,Left-Back,Cankaya FK,Samsun,184,,22
,Serkan Eyüpoglu,44653,https://img.a.transfermarkt.technology/portrait/big/44653-1471805096.jpg,Right-Back,,Samsun,175,,37
,Erkan Cam,455281,https://img.a.transfermarkt.technology/portrait/big/455281-1535998231.jpg,Right-Back,,Samsun,,75000,26
,Berkay Polat,455282,https://img.a.transfermarkt.technology/portrait/big/455282-1593811268.jpg,Defensive Midfield,Cesme Belediyespor,Samsun,176,,25
1,Nurullah Aslan,458173,https://img.a.transfermarkt.technology/portrait/big/458173-1610208204.jpg,Goalkeeper,MKE Ankaragücü,Samsun,202,550000,25
8,Volkan Kilic,461216,https://img.a.transfermarkt.technology/portrait/big/461216-1567690530.jpg,Central Midfield,Arnavutköy Belediyesi Genclik Ve Spor,Samsun,191,100000,25
,Ahmet Acar,462426,https://img.a.transfermarkt.technology/portrait/big/462426-1485644398.jpeg,Centre-Forward,Tireboluspor,Samsun,,,34
,Furkan Yildirim,473918,https://img.a.transfermarkt.technology/portrait/big/473918-1538770628.jpg,Right Winger,,Samsun,167,,22
,Mikail Usta,483341,https://img.a.transfermarkt.technology/portrait/big/483341-1658246636.png,Centre-Back,Boyabat 1868 Spor,Samsun,,,26
,Ömer Tayyib Karaduman,507623,https://img.a.transfermarkt.technology/portrait/big/507623-1590516067.jpeg,Central Midfield,,Samsun,171,,22
7,Alperen Keles,519603,https://img.a.transfermarkt.technology/portrait/big/519603-1632614905.jpg,Right Winger,Erbaaspor,Samsun,170,,22
23,Batuhan Ayvaz,539650,https://img.a.transfermarkt.technology/portrait/big/539650-1638060592.png,Attacking Midfield,Alanya Kestelspor,Samsun,,100000,24
,Volkan Kocaloglu,54159,https://img.a.transfermarkt.technology/portrait/big/54159-1473694394.jpg,Centre-Back,,Samsun,177,,43
,Kamil Sener,56717,https://img.a.transfermarkt.technology/portrait/big/56717-1463181804.jpg,Right-Back,,Samsun,179,,38
,Samet Kilic,58571,https://img.a.transfermarkt.technology/portrait/big/58571-1472859309.jpg,Right Winger,,Samsun,178,,33
,Armagan Kus,58575,https://img.a.transfermarkt.technology/portrait/big/58575-1471124321.jpg,Central Midfield,,Samsun,175,,30
,Ramazan Sal,58624,https://img.a.transfermarkt.technology/portrait/big/58624-1508428621.jpg,Centre-Back,,Samsun,,,37
,Sercan Temizyürek,58639,https://img.a.transfermarkt.technology/portrait/big/58639-1475948601.jpg,Left Winger,,Samsun,175,,34
,Ugur Kardal,58745,https://img.a.transfermarkt.technology/portrait/big/58745-1468670969.jpg,Centre-Forward,,Samsun,182,,40
,Hasat Konya,601303,https://img.a.transfermarkt.technology/portrait/big/601303-1550178848.jpg,Goalkeeper,,Samsun,184,,22
,Ahmet Ürer,612624,https://img.a.transfermarkt.technology/portrait/big/612624-1607901103.png,Right Winger,Etispor,Samsun,,,25
11,Caglar Özel,613592,https://img.a.transfermarkt.technology/portrait/big/613592-1584881694.jpg,Left Winger,Edirnespor,Samsun,178,,26
7,Bünyamin Balci,620072,https://img.a.transfermarkt.technology/portrait/big/620072-1569521504.png,Right-Back,Antalyaspor,Samsun,173,4000000,22
,Berkan Demircioglu,622071,https://img.a.transfermarkt.technology/portrait/big/622071-1546133974.jpeg,Defensive Midfield,,Samsun,,,23
,Yunus Özkan,624150,https://img.a.transfermarkt.technology/portrait/big/624150-1580902434.jpg,Defensive Midfield,Basiskele Dogantepespor,Samsun,180,,22
,Muhammed Kaplan,655202,https://img.a.transfermarkt.technology/portrait/big/655202-1580068273.jpg,Central Midfield,Gönen Belediyespor,Samsun,185,,22
,Oguzhan Yildirim,664616,https://img.a.transfermarkt.technology/portrait/big/664616-1602101048.jpeg,Left Winger,Kozlu Belediyespor,Samsun,178,,22
4,Alperen Arslan,667525,https://img.a.transfermarkt.technology/portrait/big/667525-1612402286.png,Centre-Back,Yeni Malatyaspor,Samsun,190,,21
1,Emir Kaan Zengin,672440,https://img.a.transfermarkt.technology/portrait/big/672440-1659740929.png,Goalkeeper,Firat Üniversitesi GSK,Samsun,,,21
,Eren Üntürk,68292,https://img.a.transfermarkt.technology/portrait/big/68292-1462910424.jpg,Centre-Forward,,Samsun,180,,36
,Tanju Con,68533,https://img.a.transfermarkt.technology/portrait/big/68533-1559054662.jpg,attack,,Samsun,,,31
,Emre Toraman,6921,https://img.a.transfermarkt.technology/portrait/big/6921-1492351166.jpeg,Defensive Midfield,,Samsun,179,,43
15,Sirachan Nas,695475,https://img.a.transfermarkt.technology/portrait/big/695475-1610248949.jpg,Attacking Midfield,Ankaraspor,Samsun,,100000,20
,Mertcan Ihtiyar,700641,https://img.a.transfermarkt.technology/portrait/big/700641-1604176571.jpeg,Centre-Back,Nilüfer Belediye FK,Samsun,184,,25
71,Furkan Yardim,701855,https://img.a.transfermarkt.technology/portrait/big/701855-1646075829.jpg,Goalkeeper,Belediye Derince Spor,Samsun,187,,22
7,Emirhan Koca,701856,https://img.a.transfermarkt.technology/portrait/big/701856-1642289224.jpg,Right Winger,Eynesil Belediyespor,Samsun,,25000,21
,Adnan Güngör,7052,https://img.a.transfermarkt.technology/portrait/big/7052-1473083353.jpg,Defensive Midfield,,Samsun,179,,42
19,Hüseyin Öztürk,710272,https://img.a.transfermarkt.technology/portrait/big/710272-1664104211.png,Central Midfield,Sakaryaspor,Samsun,176,,20
,Musa Aydin,7139,https://img.a.transfermarkt.technology/portrait/big/7139-1468012741.jpg,Right Winger,,Samsun,172,,41
,Baykal Aydinli,7140,https://img.a.transfermarkt.technology/portrait/big/7140-1465500537.jpg,Defensive Midfield,,Samsun,176,,39
,Eray Kelem,716754,https://img.a.transfermarkt.technology/portrait/big/716754-1602191075.jpg,Defensive Midfield,,Samsun,,,21
,Furkan Uysal,723131,https://img.a.transfermarkt.technology/portrait/big/723131-1600543116.jpg,Goalkeeper,Sancaktepe FK,Samsun,183,,24
,Sabri Sarioglu,7237,https://img.a.transfermarkt.technology/portrait/big/7237-1595580698.jpg,Right-Back,,Samsun,170,,38
,Ersin Yilmaz,727078,https://img.a.transfermarkt.technology/portrait/big/727078-1633905313.jpeg,Right-Back,Samsunspor U19,Samsun,,,18
2,Necmican Cebeci,736256,https://img.a.transfermarkt.technology/portrait/big/736256-1639937967.png,Centre-Back,Kirklarelispor,Samsun,184,25000,20
9,Samet Balcik,736336,https://img.a.transfermarkt.technology/portrait/big/736336-1634244399.jpg,Centre-Forward,Ofspor,Samsun,182,,20
,Furkan Bastan,7408,https://img.a.transfermarkt.technology/portrait/big/7408-1464369760.jpg,Left Midfield,,Samsun,178,,40
,Eren Es,749945,https://img.a.transfermarkt.technology/portrait/big/749945-1584042130.jpeg,Right Winger,Erzincan Ulalar Spor,Samsun,172,,21
,Halil Asan,777361,https://img.a.transfermarkt.technology/portrait/big/777361-1589632412.jpg,Right Winger,Görükle Ipekspor,Samsun,,,29
25,Akin Demirtas,798959,https://img.a.transfermarkt.technology/portrait/big/798959-1601930291.jpeg,Goalkeeper,Eynesil Belediyespor,Samsun,187,,21
1,Gökdeniz Yilmaz,798975,https://img.a.transfermarkt.technology/portrait/big/798975-1602181431.jpg,Goalkeeper,Catalcaspor,Samsun,195,25000,19
,Yasar Arslantürk,799002,https://img.a.transfermarkt.technology/portrait/big/799002-1612054057.jpg,Defensive Midfield,Samsun Büyüksehir Belediye Spor,Samsun,186,,20
14,Mertkan Cengiz,800703,https://img.a.transfermarkt.technology/portrait/big/800703-1601802570.jpg,Centre-Forward,1954 Kelkit Belediyespor,Samsun,,,22
,Berkin Sevki Yavuz,808980,https://img.a.transfermarkt.technology/portrait/big/808980-1605100838.jpg,Goalkeeper,,Samsun,189,,22
,Yigitalp Kircali,810187,https://img.a.transfermarkt.technology/portrait/big/810187-1659361920.png,Centre-Back,Gaziantepgücü Spor,Samsun,186,,21
,Erenyigit Yilmaz,810613,https://img.a.transfermarkt.technology/portrait/big/810613-1609351622.jpg,Defensive Midfield,Sincan Belediyespor,Samsun,178,,21
,Tugay Eruzun,812509,https://img.a.transfermarkt.technology/portrait/big/812509-1604404028.jpeg,Central Midfield,Muglaspor,Samsun,183,,28
61,Kaan Erik,814928,https://img.a.transfermarkt.technology/portrait/big/814928-1659267002.png,Right Winger,Edirnespor,Samsun,185,,19
17,Emirhan Cavus,815262,https://img.a.transfermarkt.technology/portrait/big/815262-1663622530.png,Central Midfield,Erbaaspor,Samsun,,,19
,Eyüp Can Temiz,815266,https://img.a.transfermarkt.technology/portrait/big/815266-1607381551.jpg,Left Winger,,Samsun,,,21
,Özkan Duman,817465,https://img.a.transfermarkt.technology/portrait/big/817465-1607034091.jpg,Central Midfield,,Samsun,,,21
,Resit Akbulut,820499,https://img.a.transfermarkt.technology/portrait/big/820499-1603917387.jpg,Attacking Midfield,Kozlu Belediyespor,Samsun,,,20
14,Özcan Delibas,821621,https://img.a.transfermarkt.technology/portrait/big/821621-1638726219.png,Central Midfield,Eynesil Belediyespor,Samsun,176,10000,20
22,Yunus Emre Cift,821622,https://img.a.transfermarkt.technology/portrait/big/821622-1663340099.png,Centre-Back,Samsunspor,Samsun,185,500000,19
,Yavuz Karaca,825893,https://img.a.transfermarkt.technology/portrait/big/825893-1604178511.jpeg,Defensive Midfield,Ladik Belediyespor,Samsun,174,,21
,Alihan Coskun,827071,https://img.a.transfermarkt.technology/portrait/big/827071-1611093980.jpg,Goalkeeper,,Samsun,182,,21
,Erol Toraman,827072,https://img.a.transfermarkt.technology/portrait/big/827072-1604178665.jpeg,Second Striker,,Samsun,168,,22
,Kadir Tütüncü,85245,https://img.a.transfermarkt.technology/portrait/big/85245-1469114947.jpg,Goalkeeper,,Samsun,,,45
55,Ali Kilic,852607,https://img.a.transfermarkt.technology/portrait/big/852607-1633014546.png,Centre-Forward,Nevsehir Belediye Spor,Samsun,186,100000,18
,Hakan Yagmurkaya,85400,https://img.a.transfermarkt.technology/portrait/big/85400-1650760780.png,Right Winger,Arhavi Spor,Samsun,,,32
,Caner Colak,85782,https://img.a.transfermarkt.technology/portrait/big/85782-1650761039.png,Centre-Forward,Atakum Belediyespor,Samsun,190,,31
,Oktay Delibalta,85783,https://img.a.transfermarkt.technology/portrait/big/85783-1558043738.jpg,Attacking Midfield,,Samsun,180,,36
6,Ismail Hacihafizoglu,85784,https://img.a.transfermarkt.technology/portrait/big/85784-1609261810.jpg,Centre-Back,Amasyaspor FK,Samsun,184,,31
,Yüksel Cal,860088,https://img.a.transfermarkt.technology/portrait/big/860088-1612551817.jpg,Right Winger,Ladik Belediyespor,Samsun,176,,20
55,Emirhan Gürler,908348,https://img.a.transfermarkt.technology/portrait/big/908348-1633618616.jpeg,Right Winger,Turgutluspor,Samsun,,,19
,Tanju Colak,90976,https://img.a.transfermarkt.technology/portrait/big/90976-1570890007.jpeg,Centre-Forward,,Samsun,170,,58
,Muhammet Cin,912344,https://img.a.transfermarkt.technology/portrait/big/912344-1638721403.png,Centre-Forward,Samsun Büyüksehir Belediye Spor,Samsun,,,18
,Muhammet Ali Özbaskici,928352,https://img.a.transfermarkt.technology/portrait/big/928352-1663339084.png,Attacking Midfield,Samsunspor U19,Samsun,172,,16
,Bugra Aslan,929689,https://img.a.transfermarkt.technology/portrait/big/929689-1644529603.png,Centre-Back,Iskenderunspor,Samsun,186,,20
21,Mümin Uyar,935401,https://img.a.transfermarkt.technology/portrait/big/935401-1639595590.png,Central Midfield,Zonguldak Kömürspor,Samsun,180,,21
,Mert Aktas,955935,https://img.a.transfermarkt.technology/portrait/big/955935-1637405084.jpg,Centre-Forward,Carsambaspor,Samsun,183,,19
,Ali Yasin Demir,959807,https://img.a.transfermarkt.technology/portrait/big/959807-1637530140.jpg,Goalkeeper,Cesme Belediyespor,Samsun,,,21
,Atamert Yavuz,959808,https://img.a.transfermarkt.technology/portrait/big/959808-1650760899.png,Defender,Atakum Belediyespor,Samsun,,,25
,Volkan Kabadayi,96402,https://img.a.transfermarkt.technology/portrait/big/96402-1470780624.jpg,Centre-Forward,,Samsun,187,,42
,Fatih Sen,6892,https://img.a.transfermarkt.technology/portrait/big/E_g_s_6892_2007_1.jpg,Attacking Midfield,,Samsun,173,,43
,Murat Ocak,41339,https://img.a.transfermarkt.technology/portrait/big/G_o_s_41339_2007_1.jpg,Left-Back,,Samsun,182,,40
,Suat Usta,6920,https://img.a.transfermarkt.technology/portrait/big/R_D_s_6920_2007_2.jpg,Centre-Back,,Samsun,183,,41
,Volkan Basyurt,34961,https://img.a.transfermarkt.technology/portrait/big/R_X_s_34961_2007_1.jpg,Centre-Back,,Samsun,175,,42
,Erkan Bülbül,143070,https://img.a.transfermarkt.technology/portrait/big/s_143070_33011_2011_1.jpg,Attacking Midfield,Germania Bieber,Samsun,,,
,Serdar Türk,229974,https://img.a.transfermarkt.technology/portrait/big/s_229974_5059_2012_1.jpg,Centre-Forward,,Samsun,,,
,Hakan Bayraktar,7088,https://img.a.transfermarkt.technology/portrait/big/s_7088_524_2009_1.jpg,Defensive Midfield,,Samsun,177,,46
,Celil Sagir,7057,https://img.a.transfermarkt.technology/portrait/big/s_U_s_7057_2007_1.jpg,Left Midfield,,Samsun,168,,48
,Can Ulun,7066,https://img.a.transfermarkt.technology/portrait/big/t_f_s_7066_2007_1.jpg,Centre-Back,,Samsun,176,,39
,Özgür Karakaya,35027,https://img.a.transfermarkt.technology/portrait/big/u_E_s_35027_2006_1.jpg,Centre-Forward,,Samsun,171,,44
,Mustafa Ayata,1012982,https://img.a.transfermarkt.technology/portrait/big/1012982-1661767436.jpg,Centre-Back,Karaköprü Belediye Spor,Şanlıurfa,191,,18
63,Bülentcan Baydil,1048108,https://img.a.transfermarkt.technology/portrait/big/1048108-1660854196.jpg,Goalkeeper,Sile Yildizspor,Şanlıurfa,185,,18
21,Ibrahim Halil Talay,1052396,https://img.a.transfermarkt.technology/portrait/big/1052396-1661627349.png,Left Winger,Karaköprü Belediye Spor,Şanlıurfa,183,,23
,Mehmet Karakecili,110222,https://img.a.transfermarkt.technology/portrait/big/110222-1663973124.png,Centre-Back,Belediye Bolvadin Termal Spor,Şanlıurfa,,,32
,Osman Simsek,126471,https://img.a.transfermarkt.technology/portrait/big/126471-1468709124.jpg,Right-Back,Karliova Yildirimspor,Şanlıurfa,,,32
,Mustafa Can Cap,133113,https://img.a.transfermarkt.technology/portrait/big/133113-1464389841.jpg,Centre-Back,Araban Belediye Spor,Şanlıurfa,,,32
,Adlan Canlika,144591,https://img.a.transfermarkt.technology/portrait/big/144591-1463945347.jpg,Defensive Midfield,,Şanlıurfa,170,,33
,Salih Peltek,144602,https://img.a.transfermarkt.technology/portrait/big/144602-1586091421.jpg,Defensive Midfield,,Şanlıurfa,,,32
,Kemal Tosun,144630,https://img.a.transfermarkt.technology/portrait/big/144630-1467924939.jpg,Centre-Forward,,Şanlıurfa,,,39
5,Ferhat Culcuoglu,169688,https://img.a.transfermarkt.technology/portrait/big/169688-1575385647.jpg,Defensive Midfield,Menemen FK,Şanlıurfa,173,100000,35
,Serhat Maden,169854,https://img.a.transfermarkt.technology/portrait/big/169854-1508269369.jpg,Centre-Back,TKI Tavsanli Linyitspor,Şanlıurfa,187,,30
90,Fehmi Karakecili,179557,https://img.a.transfermarkt.technology/portrait/big/179557-1586790029.jpg,Goalkeeper,Karaköprü Belediye Spor,Şanlıurfa,185,,32
,Necati Karadag,198069,https://img.a.transfermarkt.technology/portrait/big/198069-1464370067.jpg,attack,,Şanlıurfa,,,35
,Emre Yavuz,246148,https://img.a.transfermarkt.technology/portrait/big/246148-1659389254.png,Centre-Forward,Gaziantepgücü Spor,Şanlıurfa,,,30
